,time,code,open,high,low,close,volume,amount,open_interest
675,2022/10/19,sse.600050,3.231907796,3.231907796,3.194107705,3.194107705,492131,166845414,
676,2022/10/20,sse.600050,3.194107705,3.222457773,3.184657682,3.222457773,557853,189537876,
677,2022/10/21,sse.600050,3.222457773,3.260257864,3.21300775,3.250807841,763182,262199762,
678,2022/10/24,sse.600050,3.250807841,3.27915791,3.175207659,3.175207659,739909,251993188,
679,2022/10/25,sse.600050,3.175207659,3.194107705,3.156307613,3.156307613,692953,232425737,
680,2022/10/26,sse.600050,3.165757636,3.203557727,3.156307613,3.165757636,545496,183331534,
681,2022/10/27,sse.600050,3.175207659,3.203557727,3.165757636,3.194107705,540000,182124802,
682,2022/10/28,sse.600050,3.184657682,3.194107705,3.146857591,3.156307613,665284,222962839,
683,2022/10/31,sse.600050,3.156307613,3.21300775,3.137407568,3.175207659,977577,328402427,
684,2022/11/1,sse.600050,3.175207659,3.231907796,3.165757636,3.222457773,960160,325103692,
685,2022/11/2,sse.600050,3.222457773,3.543758548,3.203557727,3.543758548,2974495,1069516576,
686,2022/11/3,sse.600050,3.647708799,3.770559095,3.44925832,3.505958457,8427925,3209464847,
687,2022/11/4,sse.600050,3.44925832,3.468158366,3.364208115,3.44925832,5012063,1810003995,
688,2022/11/7,sse.600050,3.411458229,3.420908252,3.364208115,3.38310816,2725349,976497535,
689,2022/11/8,sse.600050,3.38310816,3.392558183,3.326408024,3.345308069,2019515,714634528,
690,2022/11/9,sse.600050,3.340695635,3.359950365,3.321440905,3.321440905,1359016,471531780,
691,2022/11/10,sse.600050,3.31181354,3.350323,3.282931445,3.33106827,1774137,610586148,
692,2022/11/11,sse.600050,3.359950365,3.379205095,3.321440905,3.340695635,1998842,694545802,
693,2022/11/14,sse.600050,3.33106827,3.359950365,3.31181354,3.33106827,1385647,480182900,
694,2022/11/15,sse.600050,3.321440905,3.427341919,3.31181354,3.408087189,2708401,947576651,
695,2022/11/16,sse.600050,3.398459824,3.513988204,3.38883246,3.456224014,2642009,950101318,
696,2022/11/17,sse.600050,3.446596649,3.523615569,3.446596649,3.513988204,2237688,812111407,
697,2022/11/18,sse.600050,3.552497664,3.706535503,3.542870299,3.639143948,4206500,1586613636,
698,2022/11/21,sse.600050,3.629516583,3.648771313,3.542870299,3.571752393,2301853,855356345,
699,2022/11/22,sse.600050,3.581379758,3.927964896,3.571752393,3.927964896,4987483,1970701028,
700,2022/11/23,sse.600050,3.995356451,4.033865911,3.812436517,3.841318612,8822960,3593963619,
701,2022/11/24,sse.600050,3.745044962,3.793181787,3.658398678,3.658398678,5213744,2011404116,
702,2022/11/25,sse.600050,3.677653408,4.024238546,3.677653408,4.014611181,10343136,4230630215,
703,2022/11/28,sse.600050,3.908710166,4.062748005,3.860573342,4.024238546,7531948,3108039043,
704,2022/11/29,sse.600050,3.995356451,4.101257465,3.908710166,3.985729086,5620266,2326960037,
705,2022/11/30,sse.600050,3.976101721,4.380451049,3.976101721,4.245667939,9053266,3948822929,
706,2022/12/1,sse.600050,4.245667939,4.669271997,4.18790375,4.544116253,11550824,5453223212,
707,2022/12/2,sse.600050,4.505606793,4.611507807,4.467097333,4.563370982,6107106,2878258130,
708,2022/12/5,sse.600050,4.621135172,5.015857135,4.601880442,5.00622977,9826832,5003260242,
709,2022/12/6,sse.600050,4.92921085,4.958092945,4.746290916,4.784800376,9521252,4787697753,
710,2022/12/7,sse.600050,4.784800376,5.054366594,4.727036186,4.900328755,9406392,4762706371,
711,2022/12/8,sse.600050,4.823309836,4.92921085,4.698154092,4.900328755,6695762,3334757713,
712,2022/12/9,sse.600050,4.832937201,4.871446661,4.755918281,4.765545646,4968916,2480031608,
713,2022/12/12,sse.600050,4.727036186,5.0254845,4.727036186,4.89070139,6997812,3572216004,
714,2022/12/13,sse.600050,4.861819296,4.938838215,4.727036186,4.755918281,4539349,2269150867,
715,2022/12/14,sse.600050,4.746290916,4.775173011,4.505606793,4.592253077,6717343,3211516310,
716,2022/12/15,sse.600050,4.640389902,4.755918281,4.563370982,4.611507807,4733358,2286311184,
717,2022/12/16,sse.600050,4.621135172,4.659644632,4.515234158,4.659644632,4056225,1938916290,
718,2022/12/19,sse.600050,4.582625712,4.582625712,4.313059494,4.390078413,6160838,2831151919,
719,2022/12/20,sse.600050,4.361196319,4.447842603,4.293804764,4.351568954,4094722,1851647551,
720,2022/12/21,sse.600050,4.322686859,4.390078413,4.293804764,4.361196319,2770713,1252029961,
721,2022/12/22,sse.600050,4.399705778,4.544116253,4.322686859,4.370823684,4209814,1933835181,
